Jahr;Tourismushalbjahr;Tourismusregion;Unterkunft;Art;Anzahl
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Ferienwohnung (priv.) auf Bauernhof;Betten;524
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;31
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;584
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Ferienwohnung (priv.) n. auf Bauernhof;Betten;5126
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;162
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;210
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;4570
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;2115
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;115
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 3 *;Betriebe;114
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 3 *;Betten;4471
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 3 *;Zimmer;2095
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;130
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Betriebe;22
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Betten;2153
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Zimmer;1027
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Zusatzbetten;196
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;69
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Ferienwohnung bzw. -haus;Betten;1915
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;620
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;261
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Jugendherbergen u. -gästehäuser;Betriebe;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Jugendherbergen u. -gästehäuser;Betten;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Jugendherbergen u. -gästehäuser;Zimmer;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Jugendherbergen u. -gästehäuser;Zusatzbetten;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Kinder- u. Jugenderholungsheime;Betriebe;5
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Kinder- u. Jugenderholungsheime;Betten;695
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Kinder- u. Jugenderholungsheime;Zimmer;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Kinder- u. Jugenderholungsheime;Zusatzbetten;38
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Kurheim der Sozialversich.träger;Betriebe;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Kurheim der Sozialversich.träger;Betten;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Kurheim der Sozialversich.träger;Zimmer;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Kurheim der Sozialversich.träger;Zusatzbetten;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Private u. öffentl. Kurheime;Betriebe;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Private u. öffentl. Kurheime;Betten;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Private u. öffentl. Kurheime;Zimmer;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Private u. öffentl. Kurheime;Zusatzbetten;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere auf Bauernhof;Betriebe;123
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere auf Bauernhof;Betten;964
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere auf Bauernhof;Zimmer;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere auf Bauernhof;Zusatzbetten;41
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere nicht auf Bauernhof;Betriebe;296
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere nicht auf Bauernhof;Betten;2171
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere nicht auf Bauernhof;Zimmer;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere nicht auf Bauernhof;Zusatzbetten;65
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Sonstige Fremdenunterkunft;Betriebe;30
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Sonstige Fremdenunterkunft;Betten;854
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Sonstige Fremdenunterkunft;Zimmer;0
1998;Sommer;Klopeiner See – Südkärnten/Lavanttal;Sonstige Fremdenunterkunft;Zusatzbetten;42
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Bewirtschaftete Schutzhütten;Betriebe;6
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Bewirtschaftete Schutzhütten;Betten;73
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Bewirtschaftete Schutzhütten;Zimmer;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Bewirtschaftete Schutzhütten;Zusatzbetten;105
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Campingplatz;Betriebe;13
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Campingplatz;Betten;6832
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Campingplatz;Zimmer;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Campingplatz;Zusatzbetten;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) auf Bauernhof;Betriebe;171
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) auf Bauernhof;Betten;1185
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;116
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;513
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) n. auf Bauernhof;Betten;3362
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;303
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;94
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;1641
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;752
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;46
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 3 *;Betriebe;127
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 3 *;Betten;4428
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 3 *;Zimmer;1929
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;391
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Betriebe;21
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Betten;1560
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Zimmer;730
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Zusatzbetten;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;44
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Ferienwohnung bzw. -haus;Betten;1740
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;489
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;82
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Jugendherbergen u. -gästehäuser;Betriebe;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Jugendherbergen u. -gästehäuser;Betten;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Jugendherbergen u. -gästehäuser;Zimmer;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Jugendherbergen u. -gästehäuser;Zusatzbetten;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Kinder- u. Jugenderholungsheime;Betriebe;1
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Kinder- u. Jugenderholungsheime;Betten;82
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Kinder- u. Jugenderholungsheime;Zimmer;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Kinder- u. Jugenderholungsheime;Zusatzbetten;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Kurheim der Sozialversich.träger;Betriebe;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Kurheim der Sozialversich.träger;Betten;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Kurheim der Sozialversich.träger;Zimmer;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Kurheim der Sozialversich.träger;Zusatzbetten;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Private u. öffentl. Kurheime;Betriebe;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Private u. öffentl. Kurheime;Betten;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Private u. öffentl. Kurheime;Zimmer;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Private u. öffentl. Kurheime;Zusatzbetten;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere auf Bauernhof;Betriebe;264
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere auf Bauernhof;Betten;1700
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere auf Bauernhof;Zimmer;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere auf Bauernhof;Zusatzbetten;82
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere nicht auf Bauernhof;Betriebe;415
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere nicht auf Bauernhof;Betten;2440
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere nicht auf Bauernhof;Zimmer;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere nicht auf Bauernhof;Zusatzbetten;113
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Sonstige Fremdenunterkunft;Betriebe;22
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Sonstige Fremdenunterkunft;Betten;215
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Sonstige Fremdenunterkunft;Zimmer;0
1998;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Sonstige Fremdenunterkunft;Zusatzbetten;30
1998;Sommer;Region Klagenfurt;Bewirtschaftete Schutzhütten;Betriebe;0
1998;Sommer;Region Klagenfurt;Bewirtschaftete Schutzhütten;Betten;0
1998;Sommer;Region Klagenfurt;Bewirtschaftete Schutzhütten;Zimmer;0
1998;Sommer;Region Klagenfurt;Bewirtschaftete Schutzhütten;Zusatzbetten;0
1998;Sommer;Region Klagenfurt;Campingplatz;Betriebe;2
1998;Sommer;Region Klagenfurt;Campingplatz;Betten;1644
1998;Sommer;Region Klagenfurt;Campingplatz;Zimmer;0
1998;Sommer;Region Klagenfurt;Campingplatz;Zusatzbetten;0
1998;Sommer;Region Klagenfurt;Ferienwohnung (priv.) auf Bauernhof;Betriebe;3
1998;Sommer;Region Klagenfurt;Ferienwohnung (priv.) auf Bauernhof;Betten;23
1998;Sommer;Region Klagenfurt;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
1998;Sommer;Region Klagenfurt;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;1
1998;Sommer;Region Klagenfurt;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;18
1998;Sommer;Region Klagenfurt;Ferienwohnung (priv.) n. auf Bauernhof;Betten;125
1998;Sommer;Region Klagenfurt;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
1998;Sommer;Region Klagenfurt;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;9
1998;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;25
1998;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;488
1998;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;242
1998;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;23
1998;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 3 *;Betriebe;20
1998;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 3 *;Betten;859
1998;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 3 *;Zimmer;449
1998;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;36
1998;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Betriebe;10
1998;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Betten;730
1998;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Zimmer;383
1998;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Zusatzbetten;20
1998;Sommer;Region Klagenfurt;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;0
1998;Sommer;Region Klagenfurt;Gewerbl. Ferienwohnung bzw. -haus;Betten;0
1998;Sommer;Region Klagenfurt;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;0
1998;Sommer;Region Klagenfurt;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;0
1998;Sommer;Region Klagenfurt;Jugendherbergen u. -gästehäuser;Betriebe;2
1998;Sommer;Region Klagenfurt;Jugendherbergen u. -gästehäuser;Betten;292
1998;Sommer;Region Klagenfurt;Jugendherbergen u. -gästehäuser;Zimmer;0
1998;Sommer;Region Klagenfurt;Jugendherbergen u. -gästehäuser;Zusatzbetten;0
1998;Sommer;Region Klagenfurt;Kinder- u. Jugenderholungsheime;Betriebe;0
1998;Sommer;Region Klagenfurt;Kinder- u. Jugenderholungsheime;Betten;0
1998;Sommer;Region Klagenfurt;Kinder- u. Jugenderholungsheime;Zimmer;0
1998;Sommer;Region Klagenfurt;Kinder- u. Jugenderholungsheime;Zusatzbetten;0
1998;Sommer;Region Klagenfurt;Kurheim der Sozialversich.träger;Betriebe;0
1998;Sommer;Region Klagenfurt;Kurheim der Sozialversich.träger;Betten;0
1998;Sommer;Region Klagenfurt;Kurheim der Sozialversich.träger;Zimmer;0
1998;Sommer;Region Klagenfurt;Kurheim der Sozialversich.träger;Zusatzbetten;0
1998;Sommer;Region Klagenfurt;Private u. öffentl. Kurheime;Betriebe;0
1998;Sommer;Region Klagenfurt;Private u. öffentl. Kurheime;Betten;0
1998;Sommer;Region Klagenfurt;Private u. öffentl. Kurheime;Zimmer;0
1998;Sommer;Region Klagenfurt;Private u. öffentl. Kurheime;Zusatzbetten;0
1998;Sommer;Region Klagenfurt;Privatquartiere auf Bauernhof;Betriebe;7
1998;Sommer;Region Klagenfurt;Privatquartiere auf Bauernhof;Betten;56
1998;Sommer;Region Klagenfurt;Privatquartiere auf Bauernhof;Zimmer;0
1998;Sommer;Region Klagenfurt;Privatquartiere auf Bauernhof;Zusatzbetten;6
1998;Sommer;Region Klagenfurt;Privatquartiere nicht auf Bauernhof;Betriebe;26
1998;Sommer;Region Klagenfurt;Privatquartiere nicht auf Bauernhof;Betten;182
1998;Sommer;Region Klagenfurt;Privatquartiere nicht auf Bauernhof;Zimmer;0
1998;Sommer;Region Klagenfurt;Privatquartiere nicht auf Bauernhof;Zusatzbetten;11
1998;Sommer;Region Klagenfurt;Sonstige Fremdenunterkunft;Betriebe;18
1998;Sommer;Region Klagenfurt;Sonstige Fremdenunterkunft;Betten;735
1998;Sommer;Region Klagenfurt;Sonstige Fremdenunterkunft;Zimmer;0
1998;Sommer;Region Klagenfurt;Sonstige Fremdenunterkunft;Zusatzbetten;11
1998;Sommer;Region Villach;Bewirtschaftete Schutzhütten;Betriebe;3
1998;Sommer;Region Villach;Bewirtschaftete Schutzhütten;Betten;51
1998;Sommer;Region Villach;Bewirtschaftete Schutzhütten;Zimmer;0
1998;Sommer;Region Villach;Bewirtschaftete Schutzhütten;Zusatzbetten;20
1998;Sommer;Region Villach;Campingplatz;Betriebe;33
1998;Sommer;Region Villach;Campingplatz;Betten;12858
1998;Sommer;Region Villach;Campingplatz;Zimmer;0
1998;Sommer;Region Villach;Campingplatz;Zusatzbetten;0
1998;Sommer;Region Villach;Ferienwohnung (priv.) auf Bauernhof;Betriebe;96
1998;Sommer;Region Villach;Ferienwohnung (priv.) auf Bauernhof;Betten;706
1998;Sommer;Region Villach;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
1998;Sommer;Region Villach;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;30
1998;Sommer;Region Villach;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;1173
1998;Sommer;Region Villach;Ferienwohnung (priv.) n. auf Bauernhof;Betten;7214
1998;Sommer;Region Villach;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
1998;Sommer;Region Villach;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;520
1998;Sommer;Region Villach;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;206
1998;Sommer;Region Villach;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;3847
1998;Sommer;Region Villach;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;1730
1998;Sommer;Region Villach;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;117
1998;Sommer;Region Villach;Gewerbl. Beherb.betriebe 3 *;Betriebe;222
1998;Sommer;Region Villach;Gewerbl. Beherb.betriebe 3 *;Betten;7262
1998;Sommer;Region Villach;Gewerbl. Beherb.betriebe 3 *;Zimmer;3321
1998;Sommer;Region Villach;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;374
1998;Sommer;Region Villach;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Betriebe;32
1998;Sommer;Region Villach;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Betten;4290
1998;Sommer;Region Villach;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Zimmer;1919
1998;Sommer;Region Villach;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Zusatzbetten;226
1998;Sommer;Region Villach;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;104
1998;Sommer;Region Villach;Gewerbl. Ferienwohnung bzw. -haus;Betten;3515
1998;Sommer;Region Villach;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;937
1998;Sommer;Region Villach;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;211
1998;Sommer;Region Villach;Jugendherbergen u. -gästehäuser;Betriebe;2
1998;Sommer;Region Villach;Jugendherbergen u. -gästehäuser;Betten;148
1998;Sommer;Region Villach;Jugendherbergen u. -gästehäuser;Zimmer;0
1998;Sommer;Region Villach;Jugendherbergen u. -gästehäuser;Zusatzbetten;38
1998;Sommer;Region Villach;Kinder- u. Jugenderholungsheime;Betriebe;2
1998;Sommer;Region Villach;Kinder- u. Jugenderholungsheime;Betten;181
1998;Sommer;Region Villach;Kinder- u. Jugenderholungsheime;Zimmer;0
1998;Sommer;Region Villach;Kinder- u. Jugenderholungsheime;Zusatzbetten;0
1998;Sommer;Region Villach;Kurheim der Sozialversich.träger;Betriebe;0
1998;Sommer;Region Villach;Kurheim der Sozialversich.träger;Betten;0
1998;Sommer;Region Villach;Kurheim der Sozialversich.träger;Zimmer;0
1998;Sommer;Region Villach;Kurheim der Sozialversich.träger;Zusatzbetten;0
1998;Sommer;Region Villach;Private u. öffentl. Kurheime;Betriebe;4
1998;Sommer;Region Villach;Private u. öffentl. Kurheime;Betten;255
1998;Sommer;Region Villach;Private u. öffentl. Kurheime;Zimmer;0
1998;Sommer;Region Villach;Private u. öffentl. Kurheime;Zusatzbetten;8
1998;Sommer;Region Villach;Privatquartiere auf Bauernhof;Betriebe;172
1998;Sommer;Region Villach;Privatquartiere auf Bauernhof;Betten;1413
1998;Sommer;Region Villach;Privatquartiere auf Bauernhof;Zimmer;0
1998;Sommer;Region Villach;Privatquartiere auf Bauernhof;Zusatzbetten;68
1998;Sommer;Region Villach;Privatquartiere nicht auf Bauernhof;Betriebe;756
1998;Sommer;Region Villach;Privatquartiere nicht auf Bauernhof;Betten;5285
1998;Sommer;Region Villach;Privatquartiere nicht auf Bauernhof;Zimmer;0
1998;Sommer;Region Villach;Privatquartiere nicht auf Bauernhof;Zusatzbetten;249
1998;Sommer;Region Villach;Sonstige Fremdenunterkunft;Betriebe;11
1998;Sommer;Region Villach;Sonstige Fremdenunterkunft;Betten;921
1998;Sommer;Region Villach;Sonstige Fremdenunterkunft;Zimmer;0
1998;Sommer;Region Villach;Sonstige Fremdenunterkunft;Zusatzbetten;77
1998;Sommer;Wörthersee/Rosental;Bewirtschaftete Schutzhütten;Betriebe;1
1998;Sommer;Wörthersee/Rosental;Bewirtschaftete Schutzhütten;Betten;34
1998;Sommer;Wörthersee/Rosental;Bewirtschaftete Schutzhütten;Zimmer;0
1998;Sommer;Wörthersee/Rosental;Bewirtschaftete Schutzhütten;Zusatzbetten;3
1998;Sommer;Wörthersee/Rosental;Campingplatz;Betriebe;20
1998;Sommer;Wörthersee/Rosental;Campingplatz;Betten;8036
1998;Sommer;Wörthersee/Rosental;Campingplatz;Zimmer;0
1998;Sommer;Wörthersee/Rosental;Campingplatz;Zusatzbetten;0
1998;Sommer;Wörthersee/Rosental;Ferienwohnung (priv.) auf Bauernhof;Betriebe;61
1998;Sommer;Wörthersee/Rosental;Ferienwohnung (priv.) auf Bauernhof;Betten;452
1998;Sommer;Wörthersee/Rosental;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
1998;Sommer;Wörthersee/Rosental;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;50
1998;Sommer;Wörthersee/Rosental;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;903
1998;Sommer;Wörthersee/Rosental;Ferienwohnung (priv.) n. auf Bauernhof;Betten;5241
1998;Sommer;Wörthersee/Rosental;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
1998;Sommer;Wörthersee/Rosental;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;580
1998;Sommer;Wörthersee/Rosental;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;260
1998;Sommer;Wörthersee/Rosental;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;5137
1998;Sommer;Wörthersee/Rosental;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;2478
1998;Sommer;Wörthersee/Rosental;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;123
1998;Sommer;Wörthersee/Rosental;Gewerbl. Beherb.betriebe 3 *;Betriebe;226
1998;Sommer;Wörthersee/Rosental;Gewerbl. Beherb.betriebe 3 *;Betten;7907
1998;Sommer;Wörthersee/Rosental;Gewerbl. Beherb.betriebe 3 *;Zimmer;3843
1998;Sommer;Wörthersee/Rosental;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;248
1998;Sommer;Wörthersee/Rosental;Gewerbl. Beherb.betriebe 5*/4*/4* Superior;Betriebe;64
